-4.9038,-1.9238,0.7195,0.7879,0.8684,0.8801,1.1404,1.2178,1.2067,0.8677,0.8621,1.243,1.0831,1.1636,0.2435,0.1914,0,0,0.064181,0.065401,0.121102,0.157037,-0.456055,-1.002252,11.02186,-3048.904104,15.301,18.663,24.891,24.245,20.575,33.703,128.711,113.303,27.657,34.902,306.732,10.23,2.74,"8.09
",9.83,3.01,"8.33
",8.33,2.3,"12.24
",10.29,2.81,"8.21
",8.4,4.3,"8.99
",8.47,2.73,"10.35
",10.76,3.3,"10.59
",9.56,2.95,"9.11
"
-4.7882,-1.8996,0.7384,0.8698,0.7865,0.7884,1.1065,1.1858,1.1043,1.0366,1.0837,1.1651,1.1628,1.1042,0.2638,0,0.1707,0.1692,0.074254,0.137683,0.073362,0.081065,-0.370482,-1.006927,12.90631,-8278.17394,18.29,25.738,19.397,19.353,28.144,33.811,44.105,42.349,27.322,34.723,289.828,8.43,4.17,"8.96
",10.36,3.13,"8.06
",6.27,4.75,"10.84
",10.92,4.34,"9.14
",12.85,4.57,"10.25
",7.84,3.5,"11.12
",13.65,3.9,"9.92
",9.69,4,"9.19
"
-4.2833,-1.5758,0.6839,0.8853,0.8064,0.7918,1.1149,1.178,1.1645,1.0475,1.0784,1.1415,1.1756,1.1062,0.2989,0,0.1448,0.1703,0.073286,0.124079,0.077002,0.082338,-0.338492,-1.010067,12.36084,-3725.996349,13.513,24.175,16.421,14.096,27.567,29.17,24.081,24.937,23.256,29.466,270.353,9.19,4.21,"9.26
",10.96,4.07,"8.69
",5.81,4.82,"11.06
",10.46,4.38,"9.00
",13.19,4.65,"10.49
",7.81,3.71,"12.11
",12.81,4.01,"10.18
",10.18,4.09,"9.04
"
-4.5111,-1.87,0.743,0.8792,0.7958,0.7814,1.0974,1.1845,1.0962,0.9683,1.0323,1.1379,1.0993,1.1478,0.2347,0,0.1537,0.1778,0.076987,0.131272,0.077584,0.078013,-0.375288,-0.989384,9.88261,-3900.568321,18.781,25.925,20.536,19.205,29.424,36.076,44.078,43.929,28.188,36.661,294.939,9.86,4.7,"9.76
",10.27,4.05,"9.87
",9.05,4.7,"11.20
",10.28,5.03,"9.45
",12.25,4.52,"10.42
",8.71,4.62,"11.91
",10.67,5.01,"10.91
",10.39,5.23,"10.03
"
-4.6503,-1.8423,0.7309,0.8672,0.8104,0.7601,1.1187,1.1719,1.2256,1.0082,1.0186,1.1527,1.1276,1.2113,0.2829,0,0.1419,0.1961,0.077526,0.136009,0.079539,0.074223,-0.358684,-1.009963,10.79823,-3593.537332,18.145,25.798,20.559,17.487,28.163,33.808,43.235,44.88,28.337,34.992,271.165,9.1,5.09,"9.42
",10.88,4.74,"9.36
",8.04,4.62,"10.83
",10.9,4.85,"9.65
",12.63,5.03,"10.70
",9.31,3.98,"12.38
",11.33,5.08,"10.83
",9.7,5.3,"9.63
"
-4.6171,-1.7423,0.6761,0.8775,0.6864,0.8798,1.1413,1.1684,1.2075,0.9691,1.0115,1.1369,1.1221,1.1423,0.285,0,0,0.2387,0.073388,0.135529,0.072185,0.142797,-0.347921,-1.001127,8.34936,-3672.074171,16.646,25.76,16.28,25.766,27.852,32.461,41.652,42.258,26.758,35.527,258.993,9.79,3.99,"9.72
",10.05,3.08,"10.24
",6.71,4.27,"11.32
",10.36,5.28,"9.67
",12.11,5.48,"9.38
",10.2,3.22,"12.87
",12.68,4.49,"10.98
",8.4,5.48,"9.43
"
-4.5311,-1.8146,0.6887,0.874,0.7449,0.8736,1.1169,1.1696,1.1923,0.9674,1.0208,1.0687,1.1753,1.0122,0.2568,0,0.216,0,0.074156,0.132545,0.076609,0.137766,-0.320551,-0.985503,7.94784,-3672.066869,16.861,25.873,18.365,25.533,28.074,32.337,43.722,38.45,23.553,33.504,246.199,9.44,5.71,"11.06
",9.73,3.53,"11.09
",8.29,4.75,"11.67
",10.07,5.51,"10.38
",14.11,4.62,"10.69
",9.28,4.1,"12.04
",12.11,4.09,"11.61
",8.67,5.65,"10.65
"
-4.8228,-2.0242,0.7293,0.8652,0.8006,0.7696,1.1146,1.1679,1.208,1.0036,1.0219,1.1346,1.106,1.1477,0.2616,0,0.1338,0.1759,0.075549,0.138428,0.081191,0.078893,-0.359759,-0.986747,15.52538,-4941.087804,17.553,25.64,20.463,17.963,29.14,34.82,44.57,45.605,29.386,35.837,268.328,8.85,6.35,"9.86
",9.7,3.8,"10.40
",8.83,4.38,"11.54
",10.79,5.95,"10.31
",13.58,5.43,"10.77
",9.94,4.58,"11.66
",12.15,4.08,"11.52
",9.65,5.57,"10.43
"
-4.7614,-1.8731,0.7163,0.8673,0.7938,0.7816,1.0994,1.193,1.2082,1.0062,1.0266,1.152,1.1643,1.0942,0.2751,0,0.1527,0.1866,0.074865,0.135152,0.07742,0.075779,-0.369747,-1.001333,14.52939,-4267.312442,18.176,25.871,19.978,18.908,29.109,36.04,43.175,45.002,26.895,35.248,279.412,8.98,6.13,"11.51
",9.64,3.66,"11.50
",8.71,4.61,"11.69
",10.27,5.64,"10.86
",13.84,4.72,"11.09
",8.83,4.51,"12.65
",12.17,4.34,"11.72
",9.34,6.14,"11.03
"
-4.6316,-1.8707,0.7289,0.8667,0.8136,0.7603,1.1173,1.1737,1.2014,0.9897,1.0168,1.1331,1.1034,1.1873,0.2711,0,0.1318,0.194,0.07646,0.134389,0.08203,0.073885,-0.361301,-0.981609,9.78918,-4055.258336,17.721,25.675,20.922,17.357,29.197,34.483,44.294,43.423,28.928,35.559,269.453,9.11,5.49,"11.19
",9.83,3.54,"10.12
",10.21,4.75,"12.68
",10.76,4.5,"11.84
",14.27,4.72,"11.67
",9.29,4.94,"12.10
",11.93,4.91,"11.98
",9.84,5.43,"11.42
"
-4.5667,-1.8227,0.7353,0.8721,0.7881,0.7855,1.1004,1.1953,1.132,0.9872,1.0299,1.1659,1.1191,1.1872,0.2696,0,0.1557,0.1785,0.074615,0.131961,0.075556,0.077749,-0.378153,-1.002462,8.51392,-3907.730019,18.282,26.016,20.054,19.034,29.182,35.777,43.45,44.004,27.603,34.878,289.722,8.96,6.3,"11.13
",9.78,3.37,"10.90
",9.43,4.56,"10.95
",10.26,5.27,"11.36
",13.6,4.78,"11.20
",9.05,4.64,"11.95
",12.18,5.21,"10.79
",9.73,6.45,"11.34
"
-4.3842,-1.736,0.7629,0.8771,0.7946,0.7846,1.2319,1.1072,1.0068,1.0897,1.1864,1.1123,1.2946,0.9872,0.2106,0,0.1655,0.1942,0.067326,0.11936,0.073017,0.061663,-0.377576,-0.990413,3.02606,-1786.664161,19.09,25.905,19.879,19.885,24.332,125.111,36.945,36.381,21.23,129.392,267.949,9.11,3.48,"9.36
",8.61,3.6,"8.70
",4.78,4.19,"8.50
",9.67,3.53,"9.51
",11.69,3.79,"8.78
",6.32,2.57,"12.80
",10.08,4.05,"10.19
",8.33,3.76,"9.14
"
-4.3822,-1.977,0.855,0.879,0.7269,0.7337,1.1509,1.1617,1.0517,0.9719,1.0403,1.2016,1.1995,1.1548,0,0,0.1916,0.2439,0.101453,0.024062,0.072857,0.065804,-0.380301,-1.008657,8.1322,-2086.488213,24.499,23.152,16.785,15.295,21.01,40.37,38.422,37.16,22.331,37.975,267.18,8.59,3.97,"9.26
",8.34,2.96,"10.65
",4.77,4.38,"10.06
",9.97,3.22,"9.07
",10.19,4.49,"9.52
",11.14,2.7,"11.29
",11.4,4.1,"10.60
",7.9,4.49,"8.72
"
-4.587,-1.8819,0.7098,0.875,0.7686,0.75,1.1769,1.1398,0.9453,1.0507,1.1477,1.1716,1.1796,1.094,0.2057,0,0.1897,0.1935,0.071545,0.127405,0.071506,0.067615,-0.336386,-1.006907,0.37932,-2453.247897,17.435,25.468,18.277,17.998,26.376,37.799,38.601,37.262,25.613,38.092,253.552,9.24,3.27,"9.38
",8.05,2.54,"8.73
",4.75,4.28,"9.75
",10.06,2.71,"9.43
",11.38,3.74,"8.41
",10.26,1.47,"13.65
",10.13,4.15,"10.06
",7.76,3.95,"8.67
"
-4.5692,-1.8406,0.7009,0.8742,0.7828,0.75,1.1564,1.1255,1.0089,1.0648,1.1662,1.1391,1.1829,1.0174,0.2303,0,0.1725,0.1924,0.068205,0.128199,0.079241,0.066337,-0.331387,-1.00029,3.46528,-3617.218127,15.924,25.315,19.405,17.558,27.941,38.343,37.02,37.652,28.426,41.033,249.188,9.16,2.75,"9.27
",8.93,3.41,"7.89
",4.76,4.6,"9.81
",10.15,3.75,"9.33
",11.32,3.92,"9.25
",13.06,3.03,"8.58
",10.1,4.37,"9.45
",7.45,4.74,"8.72
"
-4.6591,-1.845,0.7488,0.8881,0.7688,0.7931,1.1069,1.1731,1.1929,0.9699,1.0015,1.1377,1.1403,1.114,0.2327,0,0.1506,0.1762,0.076447,0.13592,0.074104,0.079907,-0.367123,-0.994857,10.5551,-3750.646592,18.444,25.787,19.234,19.364,28.261,33.382,43.382,42.792,27.157,34.901,280.365,9.48,5.6,"9.70
",9.76,3.79,"9.77
",8.34,4.29,"11.08
",10.55,5.89,"9.41
",13.6,5.49,"10.31
",9.03,4.24,"11.88
",11.95,4.12,"11.09
",9.83,5.34,"9.58
"
-4.6062,-1.829,0.7376,0.8708,0.7942,0.7832,1.0966,1.1991,1.2361,1.0078,1.0109,1.1612,1.1552,1.0929,0.2523,0,0.1528,0.1871,0.076507,0.135502,0.074275,0.076165,-0.369792,-1.006081,9.73911,-3750.649149,18.39,25.983,19.891,18.835,28.152,34.057,43.749,44.703,26.663,35.014,280.297,9.34,5.71,"10.30
",9.78,4.09,"10.21
",8.49,4.58,"11.57
",10.73,5.94,"9.83
",13.84,5.26,"10.14
",8.83,4.33,"11.89
",12.09,4.3,"11.54
",9.41,6.08,"9.92
"
-4.2469,-1.7219,0.6588,0.7578,0,0,1.1881,1.1361,1.0596,1.1664,0,0,0,0,0.3001,0.2186,0,0,0.056165,0.067793,0,0,-0.410425,-0.975302,2.39057,-2298.866669,14.98,17.987,0,0,26.459,38.416,35.408,0,0,0,297.334,9.83,3.74,"7.78
",6.78,3.35,"7.64
",0,0,0,0,0,0,7.64,3.42,"8.66
",11.09,3.96,"9.61
",0,0,,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.6933,-1.9509,0.7295,0.8701,0.794,0.755,1.0968,1.1761,1.1369,1.0669,1.1479,1.1494,1.1779,0.9494,0.2153,0,0.1642,0.1973,0.072205,0.128449,0.074957,0.068383,-0.348178,-0.989457,5.36328,-2771.374018,16.611,25.045,19.521,18.164,28.988,58.466,39.117,37.506,27.262,61.531,257.86,9.41,2.56,"9.42
",9.72,3.12,"8.48
",4.74,4.42,10.34,10.1,3.15,9.45,12.46,3.77,"9.33
",8.61,2.34,8.92,10.14,4.26,"10.35
",7.83,3.86,"8.71
"
-4.6169,-2.4,0.758,0.8722,0.8194,0.7548,1.1337,1.176,1.1548,0.9902,1.151,1.1307,1.2074,0.9369,0.2086,0,0.1552,0.2088,0.074427,0.131555,0.080723,0.07261,-0.354543,-0.983899,6.4183,-5398.028279,17.265,25.635,20.699,17.643,26.35,32.173,39.52,37.318,26.218,34.968,265.017,9.42,4.5,"11.57
",14.38,3.56,"11.47
",7.54,4.6,"13.36
",9.88,3.8,"10.99
",14.33,3.68,"13.95
",12.75,3.03,"11.30
",9.83,4.71,"14.58
",12.49,4.21,"12.33
"
-4.7409,-1.8018,0.8725,0.7521,0.8304,0.7499,0.9956,1.1801,1.1245,1.1525,1.1071,1.161,1.1799,1.0651,0.2056,0,0.1396,0.2106,0.130164,0.076108,0.080805,0.071258,-0.357854,-1.002194,5.28335,-2898.55673,25.954,17.438,21.191,17.488,39.541,26.063,32.997,37.648,27.267,36.137,279.053,5.71,2.72,"10.95
",7.42,2.85,"8.45
",4.68,3.94,"10.28
",8.38,2.96,"8.53
",9.46,3.37,"11.18
",10.9,2.18,"8.60
",9.44,3.82,"11.05
",9.37,3.13,"8.85
"
-4.7983,-2.1638,0.7287,0.8734,0.8063,0.774,1.1318,1.1584,1.0575,1.043,1.118,1.1617,1.1726,1.1293,0.2368,0,0.1499,0.1837,0.073901,0.133993,0.075601,0.078058,-0.358241,-1.022118,8.10239,-8273.39931,16.867,25.501,19.669,18.36,27.12,33.739,39.653,38.464,26.383,36.12,275.382,10.88,2.79,"10.99
",10.91,2.75,"10.13
",4.74,5.3,"10.38
",11.61,3.11,"10.54
",13.32,3.54,"10.59
",7.81,2.78,"14.17
",10.68,5.39,"11.06
",9.34,3.67,"10.20
"
-4.576,-1.994,0.7131,0.8761,0.7373,0.8794,1.1096,1.1683,1.1798,0.9954,1.0228,1.0682,1.1769,1.0456,0.2465,0,0.2293,0,0.07361,0.134835,0.075984,0.107651,-0.330307,-0.986372,4.95726,-4362.262473,17.186,26.026,18.521,25.879,27.957,32.921,44.139,39.523,25.639,34.662,244.643,8.65,6.84,"11.25
",10.23,6.28,"11.06
",10.46,4.36,"12.57
",10.75,5.1,"14.03
",14.58,5.43,"12.02
",7.81,4.87,"12.40
",14.78,4.76,"11.80
",9.93,5.76,"13.29
"
-4.6263,-2.1139,0.7294,0.8685,0.7992,0.7787,1.1053,1.1998,1.1893,1.0042,0.9994,1.1417,1.1714,1.0922,0.2492,0,0.1449,0.1902,0.075815,0.13148,0.076833,0.074712,-0.371971,-0.982023,8.74052,-4362.291806,17.915,25.787,20.18,18.54,29.31,35.219,43.238,45.305,26.849,35.373,279.167,8.94,5.6,"15.29
",12.45,3.8,"15.82
",11.87,4.79,"15.33
",10.35,6.49,"13.12
",16.11,4.79,"15.66
",8.78,5.05,"15.87
",12.17,4.71,"15.51
",10.11,6.68,"13.15
"
-4.7714,-2.4103,0.738,0.8732,0.8031,0.7558,1.1327,1.1655,1.1369,1.0195,1.1437,1.145,1.1827,1.0249,0.2487,0,0.1602,0.2022,0.073659,0.133457,0.077994,0.073816,-0.355186,-1.002639,14.28006,-4936.304946,17.136,25.499,20.032,17.948,26.416,33.555,38.9,36.762,27.006,36.648,271.161,14.2,2.67,"14.21
",10.59,2.3,"12.72
",8.12,6.36,"12.41
",15.14,4.12,"13.77
",12.52,6.34,"12.70
",9.43,2.76,"15.90
",14.24,6.45,"12.28
",9.39,6.64,"13.95
"
-4.4844,-1.8954,0.7478,0.8727,0.817,0.7587,1.1524,1.1487,1.089,1.0028,1.1529,1.1326,1.2033,1.0392,0.2186,0,0.1534,0.2015,0.072853,0.125738,0.080049,0.072131,-0.360452,-0.961219,6.26006,-2702.931393,16.852,25.677,20.428,17.813,26.605,33.016,38.52,37.133,26.366,35.757,269.273,9.71,3.08,"9.72
",11.88,3.05,"9.26
",4.73,4.19,"13.11
",10.25,2.22,"11.62
",16.37,3.51,"12.04
",10.82,3.18,"12.74
",10.09,5.01,"13.13
",11.1,2.31,"11.28
"
-4.5335,-2.2885,0.6943,0.8767,0,0,1.2006,1.1064,1.175,1.1511,0,0,0,0,0.2452,0,0,0,0.061019,0.108053,0,0,-0.390989,-1.008183,4.62182,-8335.634433,14.215,23.949,0,0,40.421,30.88,26.618,0,0,0,286.248,10.37,4.07,"10.94
",6.78,3.63,"13.28
",0,0,0,0,0,0,12.22,4.23,"11.59
",12.29,4.22,"13.95
",0,0,0,0,0,0
-4.2724,-2.2179,0.6291,0.8549,0,0,1.2008,1.1433,1.1969,1.1172,0,0,0,0,0.3145,0.1039,0,0,0.053335,0.097054,0,0,-0.40469,-1.008466,4.64689,-3194.050838,12.73,22.971,0,0,25.213,30.878,38.914,0,0,0,309.547,9.82,3.86,"11.03
",6.69,3.93,"12.97
",0,0,0,0,0,0,13.16,3.7,"12.14
",14.07,4.36,"13.68
",0,0,0,0,0,0
-4.4365,-1.8709,0.741,0.873,0.7916,0.766,1.1705,1.1417,1.0231,1.0178,1.1556,1.1333,1.2012,1.035,0.2381,0,0.1805,0.1922,0.071927,0.125023,0.075055,0.071461,-0.362745,-0.988345,10.23983,-3017.157972,17.255,25.661,19.6,18.214,26.19,34.21,38.837,36.654,26.176,36.896,278.746,9.32,2.99,"10.48
",12.8,3.44,"12.06
",5.88,4.89,"13.73
",10.12,4.82,"11.75
",16.67,3.59,"13.12
",11.95,3.11,"11.69
",10.04,4.96,"14.15
",11.34,4.16,"12.06
"
-4.6051,-2.2611,0.7679,0.8777,0.8142,0.7608,1.1201,1.1722,1.0513,1.0067,1.0924,1.1861,1.1651,1.1104,0.2253,0,0.1495,0.2002,0.077404,0.129486,0.077455,0.074324,-0.358198,-1.011871,6.39144,-4267.316595,18.655,26.058,20.148,17.799,26.396,33.91,42.487,40.013,25.895,35.939,282.063,9.29,3,"10.85
",13.54,3.26,"10.20
",4.79,4.55,"13.16
",10.07,3.37,"9.77
",14.23,3.97,"11.67
",11.42,2.94,"12.55
",11.2,5.06,"13.89
",10.71,4.43,"13.09
"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.6415,-2.4541,0.7458,0.8688,0.822,0.7669,1.0994,1.2055,1.1555,1.0154,1.0963,1.1735,1.1887,1.0068,0.2361,0,0.1323,0.1904,0.074962,0.130164,0.079672,0.070952,-0.358964,-1.017531,4.73587,-5402.815747,17.9,25.599,20.548,18.117,26.268,32.861,42.327,40.935,23.315,33.407,265.705,9.32,3.45,"10.95
",13.58,3.4,"11.20
",4.69,4.73,"14.19
",10.25,3.57,"11.65
",17.07,3.98,"12.05
",11.77,3.45,"12.38
",10.94,5.18,"14.62
",12.25,2.84,"13.21
"
-4.6345,-1.8904,0.7357,0.8717,0.7905,0.785,1.0884,1.1942,1.2373,1.0057,1.0232,1.1586,1.1537,1.1086,0.2628,0,0.1527,0.1865,0.076223,0.136622,0.074006,0.076264,-0.368925,-0.988666,11.04812,-3743.917311,18.39,25.903,19.929,18.916,28.227,33.72,43.923,43.193,26.732,34.78,281.059,9.04,5.52,"9.74
",10.52,5.1,"9.88
",7.51,5.2,"11.30
",10.6,5.07,"9.46
",13.62,4.96,"10.20
",7.8,4.48,"12.31
",11.42,5.26,"11.14
",9.38,5.26,"9.51
"
-4.7811,-1.9145,0.7542,0.8733,0.7855,0.7626,1.0864,1.1944,1.2158,1.0124,0.9682,1.2199,1.2103,1.0861,0.2553,0,0.1518,0.208,0.08183,0.138286,0.077187,0.075503,-0.351065,-1.01377,9.87711,-3743.913848,19.424,25.752,19.704,18.016,28.245,34.42,45.367,43.643,22.465,35.771,281.737,9.31,5.4,"10.24
",10.47,5.06,"10.27
",7.49,4.83,"10.97
",10.63,5.8,"9.53
",13.66,5.08,"10.18
",7.8,4.29,"12.20
",13.51,4.76,"10.79
",9.6,5.43,"9.62
"
-4.5788,-1.7919,0.7404,0.8692,0.8243,0.7506,1.12,1.186,1.1964,0.9698,1.0271,1.1256,1.1673,1.0698,0.2172,0,0.1255,0.2146,0.079411,0.126659,0.082528,0.067809,-0.36209,-1.004497,7.61087,-4212.35682,18.562,25.802,21.857,17.689,29.399,35.54,44.695,45.185,27.701,34.939,274.945,9.47,5.63,"15.97
",11.55,5.46,"16.26
",13.02,4.84,"14.76
",10.27,6.11,"13.18
",15.84,4.4,"15.96
",7.8,5.52,"16.61
",12.17,4.61,"14.85
",9.87,6.81,"12.78
"
-4.493,-1.7669,0.7396,0.8682,0.8083,0.7666,1.1055,1.1841,1.2182,0.9889,1.0213,1.1465,1.0763,1.1887,0.2478,0,0.1333,0.1888,0.077195,0.132324,0.081324,0.075309,-0.366297,-0.989484,9.47233,-3822.428859,18.021,25.881,20.942,17.636,29.345,34.418,43.854,45.019,29.492,35.753,269.584,9.15,6.03,"10.67
",10.47,3.81,"9.83
",8.21,4.44,"11.15
",10.81,5.36,"11.35
",12.85,5.45,"10.88
",7.85,4.36,"11.63
",12.16,4.18,"11.65
",9.7,5.62,"11.31
"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.3759,-1.7688,0.7114,0.8745,0.661,0.8729,1.1184,1.1506,1.1665,1.0166,1.0297,1.1095,1.1576,1.1334,0.2667,0.282,0,0,0.070577,0.129801,0.073763,0.1343,-0.308342,-1.000926,4.34101,-3631.140011,16.991,25.939,15.919,25.375,27.64,33.205,43.151,40.15,26.798,38.339,216.409,9.82,6.75,"13.72
",11.58,6.73,"14.06
",10.65,4.82,"13.47
",10.25,7.64,"12.23
",16.27,4.84,"13.66
",10.81,5.16,"14.48
",13.81,4.68,"13.82
",10.73,6.79,"12.99
"
-4.4596,-1.8652,0.7238,0.8743,0.8216,0.7648,1.136,1.1296,1.1154,1.068,1.1424,1.1456,1.1933,1.1494,0.2513,0,0.1354,0.1914,0.072531,0.127946,0.078538,0.069746,-0.35499,-1.013766,4.09569,-1936.598285,16.338,25.573,20.493,17.351,28.112,35.096,38.135,37.661,26.274,36.095,256.882,9.32,2.46,"9.50
",9.31,2.23,"8.48
",4.74,4.56,"10.07
",10.12,2.49,"9.18
",12.87,3.54,"10.21
",8.93,2.15,"11.73
",10.02,4.49,"10.43
",8.81,3.67,"8.68
"
-4.5449,-2.1456,0.8707,0.8507,0.7402,0.7432,1.1496,1.1551,1.0147,1.1252,1.1485,1.183,1.1995,1.0992,0.2761,0,0.215,0.2249,0.135536,0.111945,0.062394,0.067478,-0.33978,-0.984368,11.26733,-5476.542373,24.36,24.188,16.818,17.497,32.193,41.672,45.613,36.728,23.463,36.91,204.039,9.48,5.54,"10.66
",11.09,5.65,"11.49
",4.73,5.49,"12.92
",10.31,2.09,"13.48
",15.87,6.01,"13.00
",11.3,6.47,"11.17
",13.8,4.95,"14.38
",11.18,4.15,"13.09
"
-4.7086,-2.5206,0.7505,0.8732,0.8197,0.7688,1.118,1.1626,1.0942,1.0047,1.1212,1.1583,1.2081,0.9765,0.227,0,0.1347,0.1953,0.075702,0.133105,0.07972,0.07317,-0.35281,-1.007003,4.257,-5596.41412,17.509,25.506,20.234,17.927,26.963,37.584,39.236,37.967,24.861,39.172,266.012,10.05,3.9,"11.10
",13.49,3.85,"10.15
",4.71,4.48,"14.98
",10.21,2.37,"13.64
",18.07,4.09,"13.36
",11.41,4.22,"12.79
",10.89,4.85,"15.02
",12.64,2.22,"12.15
"
